170 64 74 32
81 119 -0.2 3153 1
81 120 -0.94 3154 1
81 121 0.68 3155 1
81 122 0.64 3156 1
81 123 0.18 3157 1
81 124 0.46 3158 1
81 125 -0.8 3159 1
81 126 -0.9 3160 1
81 127 0.12 3161 1
81 128 -0.94 3162 1
81 129 -0.0600000000000001 3163 1
81 130 0.0 3164 1
81 131 -0.92 3165 1
81 132 0.44 3166 1
81 133 0.22 3167 1
81 134 -0.28 3168 1
81 135 -0.42 3169 1
81 136 -0.98 3170 1
81 137 0.48 3171 1
82 104 0.22 3172 1
82 105 0.76 3173 1
82 106 0.34 3174 1
82 107 0.6 3175 1
82 108 -0.02 3176 1
82 109 0.16 3177 1
82 110 -0.46 3178 1
82 111 -0.54 3179 1
82 112 0.48 3180 1
82 113 -0.46 3181 1
82 114 -0.42 3182 1
82 115 -0.9 3183 1
82 116 -0.82 3184 1
82 117 -0.0600000000000001 3185 1
82 118 0.5 3186 1
82 119 0.28 3187 1
82 120 0.54 3188 1
82 121 0.52 3189 1
82 122 0.32 3190 1
82 123 0.72 3191 1
82 124 0.52 3192 1
82 125 0.84 3193 1
82 126 -0.28 3194 1
82 127 -0.68 3195 1
82 128 0.66 3196 1
82 129 -0.48 3197 1
82 130 -0.66 3198 1
82 131 -0.78 3199 1
82 132 0.0800000000000001 3200 1
82 133 0.18 3201 1
82 134 -0.22 3202 1
82 135 0.18 3203 1
82 136 0.58 3204 1
82 137 -0.2 3205 1
83 104 -0.68 3206 1
83 105 -0.0600000000000001 3207 1
83 106 -0.36 3208 1
83 107 -1.0 3209 1
83 108 0.3 3210 1
83 109 -0.96 3211 1
83 110 0.2 3212 1
83 111 -0.0600000000000001 3213 1
83 112 -0.72 3214 1
83 113 -0.7 3215 1
83 114 -0.3 3216 1
83 115 -0.36 3217 1
83 116 0.74 3218 1
83 117 -0.3 3219 1
83 118 -0.64 3220 1
83 119 -0.16 3221 1
83 120 0.1 3222 1
83 121 0.88 3223 1
83 122 -0.66 3224 1
83 123 -1.0 3225 1
83 124 -0.22 3226 1
83 125 -0.92 3227 1
83 126 0.48 3228 1
83 127 0.8 3229 1
83 128 0.38 3230 1
83 129 0.14 3231 1
83 130 -0.32 3232 1
83 131 0.24 3233 1
83 132 -0.08 3234 1
83 133 -0.02 3235 1
83 134 0.36 3236 1
83 135 -0.28 3237 1
83 136 -0.9 3238 1
83 137 0.28 3239 1
84 104 -0.14 3240 1
84 105 0.18 3241 1
84 106 -0.38 3242 1
84 107 -0.0600000000000001 3243 1
84 108 0.98 3244 1
84 109 0.96 3245 1
84 110 -0.08 3246 1
84 111 -0.5 3247 1
84 112 0.98 3248 1
84 113 -0.78 3249 1
84 114 0.72 3250 1
84 115 -0.44 3251 1
84 116 0.86 3252 1
84 117 -0.88 3253 1
84 118 -0.82 3254 1
84 119 -0.7 3255 1
84 120 -0.12 3256 1
84 121 0.32 3257 1
84 122 -1.0 3258 1
84 123 -0.68 3259 1
84 124 0.82 3260 1
84 125 0.3 3261 1
84 126 -0.42 3262 1
84 127 0.46 3263 1
84 128 0.24 3264 1
84 129 -0.34 3265 1
84 130 -0.3 3266 1
84 131 -0.78 3267 1
84 132 0.5 3268 1
84 133 -0.88 3269 1
84 134 -0.66 3270 1
84 135 0.94 3271 1
84 136 -0.78 3272 1
84 137 0.26 3273 1
85 104 0.32 3274 1
85 105 0.82 3275 1
85 106 -0.28 3276 1
85 107 -0.62 3277 1
85 108 -0.2 3278 1
85 109 0.74 3279 1
85 110 0.44 3280 1
85 111 0.14 3281 1
85 112 0.34 3282 1
85 113 -0.74 3283 1
85 114 -0.26 3284 1
85 115 0.92 3285 1
85 116 -0.18 3286 1
85 117 0.72 3287 1
85 118 0.44 3288 1
85 119 0.22 3289 1
85 120 -0.54 3290 1
85 121 -0.18 3291 1
85 122 -0.36 3292 1
85 123 -0.62 3293 1
85 124 0.26 3294 1
85 125 -0.86 3295 1
85 126 -0.62 3296 1
85 127 0.24 3297 1
85 128 0.16 3298 1
85 129 0.48 3299 1
85 130 -0.48 3300 1
85 131 0.94 3301 1
85 132 -0.22 3302 1
85 133 0.58 3303 1
85 134 0.76 3304 1
85 135 0.4 3305 1
85 136 0.46 3306 1
85 137 -0.0600000000000001 3307 1
86 104 -0.78 3308 1
86 105 0.68 3309 1
86 106 0.9 3310 1
86 107 -0.84 3311 1
86 108 -0.86 3312 1
86 109 -0.88 3313 1
86 110 0.16 3314 1
86 111 -0.4 3315 1
86 112 -0.9 3316 1
86 113 0.8 3317 1
86 114 0.22 3318 1
86 115 0.04 3319 1
86 116 0.18 3320 1
86 117 -0.56 3321 1
86 118 -0.96 3322 1
86 119 0.32 3323 1
86 120 -0.86 3324 1
86 121 -0.74 3325 1
86 122 -0.6 3326 1
86 123 0.4 3327 1
86 124 -0.12 3328 1
86 125 -0.98 3329 1
86 126 0.92 3330 1
86 127 0.9 3331 1
86 128 0.56 3332 1
86 129 -0.56 3333 1
86 130 -0.0600000000000001 3334 1
86 131 -0.08 3335 1
86 132 0.12 3336 1
86 133 0.32 3337 1
86 134 0.22 3338 1
86 135 0.96 3339 1
86 136 -0.76 3340 1
86 137 -0.44 3341 1
87 104 0.66 3342 1
87 105 0.56 3343 1
87 106 0.48 3344 1
87 107 0.74 3345 1
87 108 -0.86 3346 1
87 109 0.26 3347 1
87 110 0.7 3348 1
87 111 0.72 3349 1
87 112 0.22 3350 1
87 113 -0.56 3351 1
87 114 0.48 3352 1
87 115 0.92 3353 1
87 116 0.48 3354 1
87 117 -0.24 3355 1
87 118 0.1 3356 1
87 119 -0.7 3357 1
87 120 0.22 3358 1
87 121 -0.96 3359 1
87 122 -0.92 3360 1
87 123 0.18 3361 1
87 124 0.26 3362 1
87 125 -0.78 3363 1
87 126 -0.98 3364 1
87 127 -0.14 3365 1
87 128 0.38 3366 1
87 129 -0.72 3367 1
87 130 -0.6 3368 1
87 131 0.8 3369 1
87 132 0.6 3370 1
87 133 -0.32 3371 1
87 134 0.76 3372 1
87 135 0.88 3373 1
87 136 0.84 3374 1
87 137 0.56 3375 1
88 104 0.86 3376 1
88 105 0.18 3377 1
88 106 -0.08 3378 1
88 107 -0.16 3379 1
88 108 -0.5 3380 1
88 109 -0.5 3381 1
88 110 -0.04 3382 1
88 111 -0.36 3383 1
88 112 -0.9 3384 1
88 113 0.8 3385 1
88 114 -0.34 3386 1
88 115 0.54 3387 1
88 116 0.3 3388 1
88 117 0.58 3389 1
88 118 -0.46 3390 1
88 119 -0.64 3391 1
88 120 -0.6 3392 1
88 121 0.34 3393 1
88 122 -0.96 3394 1
88 123 -0.54 3395 1
88 124 0.6 3396 1
88 125 -0.28 3397 1
88 126 -0.84 3398 1
88 127 -0.38 3399 1
88 128 0.82 3400 1
88 129 0.16 3401 1
88 130 -0.92 3402 1
88 131 -0.08 3403 1
88 132 -0.9 3404 1
88 133 -0.16 3405 1
88 134 0.26 3406 1
88 135 0.46 3407 1
88 136 -0.48 3408 1
88 137 -0.56 3409 1
89 104 0.42 3410 1
89 105 -0.22 3411 1
89 106 0.38 3412 1
89 107 -0.28 3413 1
89 108 0.16 3414 1
89 109 0.3 3415 1
89 110 0.14 3416 1
89 111 0.94 3417 1
89 112 -0.68 3418 1
89 113 0.86 3419 1
89 114 0.0600000000000001 3420 1
89 115 -0.0600000000000001 3421 1
89 116 -0.64 3422 1
89 117 -0.7 3423 1
89 118 0.84 3424 1
89 119 0.62 3425 1
89 120 -0.52 3426 1
89 121 -0.5 3427 1
89 122 -0.02 3428 1
89 123 0.26 3429 1
89 124 0.0600000000000001 3430 1
89 125 0.12 3431 1
89 126 -0.86 3432 1
89 127 -0.96 3433 1
89 128 -0.18 3434 1
89 129 -0.0600000000000001 3435 1
89 130 0.6 3436 1
89 131 0.72 3437 1
89 132 -0.36 3438 1
89 133 0.78 3439 1
89 134 -0.32 3440 1
89 135 -0.48 3441 1
89 136 0.62 3442 1
89 137 0.92 3443 1
90 104 -0.96 3444 1
90 105 0.64 3445 1
90 106 0.12 3446 1
90 107 0.46 3447 1
90 108 0.4 3448 1
90 109 -0.42 3449 1
90 110 0.94 3450 1
90 111 -0.92 3451 1
90 112 -0.54 3452 1
90 113 -0.12 3453 1
90 114 -0.78 3454 1
90 115 0.28 3455 1
90 116 -0.28 3456 1
90 117 -0.38 3457 1
90 118 -0.54 3458 1
90 119 0.98 3459 1
90 120 0.9 3460 1
90 121 0.28 3461 1
90 122 -0.36 3462 1
90 123 -0.5 3463 1
90 124 -0.54 3464 1
90 125 -0.76 3465 1
90 126 0.3 3466 1
90 127 -0.56 3467 1
90 128 0.3 3468 1
90 129 0.74 3469 1
90 130 0.8 3470 1
90 131 0.62 3471 1
90 132 -0.64 3472 1
90 133 -0.14 3473 1
90 134 -0.6 3474 1
90 135 -0.88 3475 1
90 136 -0.18 3476 1
90 137 0.5 3477 1
91 104 -0.64 3478 1
91 105 0.82 3479 1
91 106 -0.16 3480 1
91 107 0.92 3481 1
91 108 0.36 3482 1
91 109 0.6 3483 1
91 110 0.26 3484 1
91 111 0.1 3485 1
91 112 0.14 3486 1
91 113 -0.96 3487 1
91 114 -0.46 3488 1
91 115 0.92 3489 1
91 116 -0.94 3490 1
91 117 -0.0600000000000001 3491 1
91 118 -0.98 3492 1
91 119 0.04 3493 1
91 120 0.7 3494 1
91 121 0.26 3495 1
91 122 0.1 3496 1
91 123 -0.64 3497 1
91 124 0.1 3498 1
91 125 0.66 3499 1
91 126 -0.8 3500 1
91 127 0.9 3501 1
91 128 0.8 3502 1
91 129 -0.92 3503 1
91 130 -0.34 3504 1
91 131 -0.62 3505 1
91 132 -0.78 3506 1
91 133 -0.16 3507 1
91 134 0.78 3508 1
91 135 0.68 3509 1
91 136 -0.72 3510 1
91 137 -0.34 3511 1
92 104 0.42 3512 1
92 105 -0.84 3513 1
92 106 0.24 3514 1
92 107 -0.62 3515 1
92 108 0.04 3516 1
92 109 -1.0 3517 1
92 110 -0.54 3518 1
92 111 0.68 3519 1
92 112 -0.78 3520 1
92 113 -0.04 3521 1
92 114 -0.9 3522 1
92 115 0.16 3523 1
92 116 -0.48 3524 1
92 117 -0.8 3525 1
92 118 0.68 3526 1
92 119 -0.82 3527 1
92 120 -0.2 3528 1
92 121 0.92 3529 1
92 122 0.0 3530 1
92 123 0.24 3531 1
92 124 0.96 3532 1
92 125 -0.88 3533 1
92 126 -0.48 3534 1
92 127 0.1 3535 1
92 128 0.3 3536 1
92 129 -0.44 3537 1
92 130 -0.84 3538 1
92 131 0.54 3539 1
92 132 0.92 3540 1
92 133 0.66 3541 1
92 134 0.98 3542 1
92 135 0.14 3543 1
92 136 0.0 3544 1
92 137 0.36 3545 1
93 104 0.38 3546 1
93 105 -0.04 3547 1
93 106 0.7 3548 1
93 107 -0.7 3549 1
93 108 -0.88 3550 1
93 109 -0.3 3551 1
93 110 0.12 3552 1
93 111 0.64 3553 1
93 112 0.62 3554 1
93 113 0.48 3555 1
93 114 -0.32 3556 1
93 115 -0.24 3557 1
93 116 -0.2 3558 1
93 117 -0.42 3559 1
93 118 0.42 3560 1
93 119 0.28 3561 1
93 120 0.42 3562 1
93 121 0.68 3563 1
93 122 -0.1 3564 1
93 123 -0.92 3565 1
93 124 0.3 3566 1
93 125 0.1 3567 1
93 126 -0.9 3568 1
93 127 -0.92 3569 1
93 128 -0.84 3570 1
93 129 -1.0 3571 1
93 130 0.78 3572 1
93 131 0.0800000000000001 3573 1
93 132 0.88 3574 1
93 133 0.9 3575 1
93 134 -0.56 3576 1
93 135 0.3 3577 1
93 136 -0.02 3578 1
93 137 -0.58 3579 1
94 104 0.34 3580 1
94 105 -0.18 3581 1
94 106 -0.18 3582 1
94 107 -0.54 3583 1
94 108 0.52 3584 1
94 109 -0.54 3585 1
94 110 0.54 3586 1
94 111 0.68 3587 1
94 112 0.36 3588 1
94 113 -0.88 3589 1
94 114 -0.98 3590 1
94 115 0.82 3591 1
94 116 0.58 3592 1
94 117 -0.7 3593 1
94 118 -0.5 3594 1
94 119 -0.96 3595 1
94 120 -0.86 3596 1
94 121 0.76 3597 1
94 122 0.48 3598 1
94 123 -0.58 3599 1
94 124 0.58 3600 1
94 125 -0.92 3601 1
94 126 -0.96 3602 1
94 127 0.84 3603 1
94 128 -0.6 3604 1
94 129 -0.76 3605 1
94 130 -0.44 3606 1
94 131 0.96 3607 1
94 132 -0.04 3608 1
94 133 -0.74 3609 1
94 134 0.54 3610 1
94 135 0.32 3611 1
94 136 -0.56 3612 1
94 137 -0.18 3613 1
95 104 0.04 3614 1
95 105 0.2 3615 1
95 106 -0.7 3616 1
95 107 0.9 3617 1
95 108 -0.8 3618 1
95 109 -0.28 3619 1
95 110 0.72 3620 1
95 111 0.22 3621 1
95 112 0.76 3622 1
95 113 0.48 3623 1
95 114 -0.96 3624 1
95 115 0.66 3625 1
95 116 0.5 3626 1
95 117 -0.66 3627 1
95 118 -0.88 3628 1
95 119 -0.62 3629 1
95 120 0.62 3630 1
95 121 0.5 3631 1
95 122 -0.16 3632 1
95 123 0.78 3633 1
95 124 -0.2 3634 1
95 125 0.0600000000000001 3635 1
95 126 -0.48 3636 1
95 127 -0.12 3637 1
95 128 0.32 3638 1
95 129 0.0600000000000001 3639 1
95 130 -0.22 3640 1
95 131 0.78 3641 1
95 132 -0.6 3642 1
95 133 0.66 3643 1
95 134 0.86 3644 1
95 135 -0.82 3645 1
95 136 0.26 3646 1
95 137 -0.88 3647 1
96 104 0.36 3648 1
96 105 0.0600000000000001 3649 1
96 106 -0.92 3650 1
96 107 0.0800000000000001 3651 1
96 108 -0.04 3652 1
96 109 -0.34 3653 1
96 110 0.4 3654 1
96 111 0.94 3655 1
96 112 0.74 3656 1
96 113 0.9 3657 1
96 114 0.6 3658 1
96 115 0.98 3659 1
96 116 -1.0 3660 1
96 117 0.26 3661 1
96 118 0.0 3662 1
96 119 0.52 3663 1
96 120 0.36 3664 1
96 121 -0.3 3665 1
96 122 -0.26 3666 1
96 123 0.7 3667 1
96 124 0.72 3668 1
96 125 -0.08 3669 1
96 126 -0.46 3670 1
96 127 -0.38 3671 1
96 128 -0.46 3672 1
96 129 0.24 3673 1
96 130 -0.12 3674 1
96 131 -0.72 3675 1
96 132 0.98 3676 1
96 133 0.78 3677 1
96 134 0.22 3678 1
96 135 0.18 3679 1
96 136 0.66 3680 1
96 137 -0.14 3681 1
97 104 0.28 3682 1
97 105 0.22 3683 1
97 106 0.02 3684 1
97 107 -0.54 3685 1
97 108 0.78 3686 1
97 109 -0.16 3687 1
97 110 0.94 3688 1
97 111 -0.36 3689 1
97 112 -0.36 3690 1
97 113 -0.68 3691 1
97 114 0.0600000000000001 3692 1
97 115 0.1 3693 1
97 116 -0.16 3694 1
97 117 0.04 3695 1
97 118 0.56 3696 1
97 119 0.32 3697 1
97 120 -0.48 3698 1
97 121 0.84 3699 1
97 122 0.42 3700 1
97 123 -0.6 3701 1
97 124 -0.64 3702 1
97 125 -0.5 3703 1
97 126 -0.18 3704 1
97 127 -0.26 3705 1
97 128 0.4 3706 1
97 129 -0.34 3707 1
97 130 0.3 3708 1
97 131 0.84 3709 1
97 132 -0.8 3710 1
97 133 -0.56 3711 1
97 134 0.94 3712 1
97 135 0.52 3713 1
97 136 -0.5 3714 1
97 137 -0.18 3715 1
98 104 -0.54 3716 1
98 105 0.8 3717 1
98 106 -0.42 3718 1
98 107 0.52 3719 1
98 108 -0.3 3720 1
98 109 -0.1 3721 1
98 110 -0.08 3722 1
98 111 0.14 3723 1
98 112 0.76 3724 1
98 113 -0.78 3725 1
98 114 0.38 3726 1
98 115 0.38 3727 1
98 116 0.94 3728 1
98 117 0.96 3729 1
98 118 0.92 3730 1
98 119 -0.68 3731 1
98 120 -0.12 3732 1
98 121 -0.84 3733 1
98 122 -1.0 3734 1
98 123 0.96 3735 1
98 124 -0.26 3736 1
98 125 -0.02 3737 1
98 126 0.84 3738 1
98 127 0.2 3739 1
98 128 0.58 3740 1
98 129 -0.34 3741 1
98 130 0.22 3742 1
98 131 -0.8 3743 1
98 132 -0.28 3744 1
98 133 -0.68 3745 1
98 134 0.3 3746 1
98 135 -0.78 3747 1
98 136 0.64 3748 1
98 137 -0.86 3749 1
99 104 0.14 3750 1
99 105 -0.86 3751 1
99 106 -0.14 3752 1
99 107 0.32 3753 1
99 108 -0.78 3754 1
99 109 -0.66 3755 1
99 110 0.22 3756 1
99 111 -0.04 3757 1
99 112 0.58 3758 1
99 113 0.18 3759 1
99 114 0.94 3760 1
99 115 0.32 3761 1
99 116 0.86 3762 1
99 117 0.72 3763 1
99 118 -0.76 3764 1
99 119 -0.66 3765 1
99 120 0.64 3766 1
99 121 -0.56 3767 1
99 122 -0.7 3768 1
99 123 -0.62 3769 1
99 124 0.54 3770 1
99 125 0.28 3771 1
99 126 -1.0 3772 1
99 127 -0.28 3773 1
99 128 0.0600000000000001 3774 1
99 129 -0.32 3775 1
99 130 -0.56 3776 1
99 131 -0.0600000000000001 3777 1
99 132 -0.4 3778 1
99 133 -0.82 3779 1
99 134 0.18 3780 1
99 135 -0.46 3781 1
99 136 -0.4 3782 1
99 137 0.6 3783 1
100 104 0.8 3784 1
100 105 0.28 3785 1
100 106 -0.18 3786 1
100 107 0.62 3787 1
100 108 -0.8 3788 1
100 109 0.9 3789 1
100 110 0.38 3790 1
100 111 0.66 3791 1
100 112 0.34 3792 1
100 113 -1.0 3793 1
100 114 -0.24 3794 1
100 115 0.38 3795 1
100 116 0.64 3796 1
100 117 0.26 3797 1
100 118 0.3 3798 1
100 119 -0.28 3799 1
100 120 0.36 3800 1
100 121 0.22 3801 1
100 122 -0.38 3802 1
100 123 0.52 3803 1
100 124 0.48 3804 1
100 125 0.9 3805 1
100 126 -0.52 3806 1
100 127 -0.24 3807 1
100 128 0.68 3808 1
100 129 -0.6 3809 1
100 130 0.04 3810 1
100 131 -0.38 3811 1
100 132 0.3 3812 1
100 133 -0.96 3813 1
100 134 0.64 3814 1
100 135 0.42 3815 1
100 136 0.54 3816 1
100 137 -0.96 3817 1
101 104 -0.72 3818 1
101 105 -0.72 3819 1
101 106 0.68 3820 1
101 107 -0.64 3821 1
101 108 -0.28 3822 1
101 109 0.84 3823 1
101 110 -0.52 3824 1
101 111 0.32 3825 1
101 112 0.9 3826 1
101 113 -0.76 3827 1
101 114 0.28 3828 1
101 115 0.62 3829 1
101 116 0.8 3830 1
101 117 -0.64 3831 1
101 118 0.24 3832 1
101 119 0.64 3833 1
101 120 -0.12 3834 1
101 121 0.02 3835 1
101 122 -0.08 3836 1
101 123 0.12 3837 1
101 124 -0.68 3838 1
101 125 -0.54 3839 1
101 126 -0.94 3840 1
101 127 -0.84 3841 1
101 128 -0.68 3842 1
101 129 -0.88 3843 1
101 130 0.94 3844 1
101 131 -0.54 3845 1
101 132 0.7 3846 1
101 133 -0.7 3847 1
101 134 0.22 3848 1
101 135 0.92 3849 1
101 136 -0.18 3850 1
101 137 -0.2 3851 1
102 104 0.48 3852 1
102 105 0.62 3853 1
102 106 -0.74 3854 1
102 107 -0.4 3855 1
102 108 -0.16 3856 1
102 109 -0.98 3857 1
102 110 -0.9 3858 1
102 111 0.44 3859 1
102 112 -0.42 3860 1
102 113 -0.36 3861 1
102 114 0.48 3862 1
102 115 -0.5 3863 1
102 116 -0.2 3864 1
102 117 -0.58 3865 1
102 118 0.5 3866 1
102 119 0.76 3867 1
102 120 -0.36 3868 1
102 121 0.16 3869 1
102 122 0.78 3870 1
102 123 0.14 3871 1
102 124 0.72 3872 1
102 125 0.7 3873 1
102 126 -0.34 3874 1
102 127 -0.08 3875 1
102 128 0.46 3876 1
102 129 0.4 3877 1
102 130 0.3 3878 1
102 131 0.72 3879 1
102 132 0.88 3880 1
102 133 0.7 3881 1
102 134 -0.56 3882 1
102 135 0.48 3883 1
102 136 -0.66 3884 1
102 137 -0.56 3885 1
103 104 0.86 3886 1
103 105 0.3 3887 1
103 106 -0.62 3888 1
103 107 0.02 3889 1
103 108 -0.36 3890 1
103 109 -0.88 3891 1
103 110 -0.22 3892 1
103 111 -0.66 3893 1
103 112 -0.96 3894 1
103 113 0.62 3895 1
103 114 -1.0 3896 1
103 115 -0.74 3897 1
103 116 -0.82 3898 1
103 117 -0.48 3899 1
103 118 0.14 3900 1
103 119 0.54 3901 1
103 120 0.96 3902 1
103 121 0.98 3903 1
103 122 0.8 3904 1
103 123 0.62 3905 1
103 124 0.02 3906 1
103 125 0.56 3907 1
103 126 0.26 3908 1
103 127 -0.76 3909 1
103 128 0.72 3910 1
103 129 0.56 3911 1
103 130 -0.02 3912 1
103 131 0.1 3913 1
103 132 -0.18 3914 1
103 133 -0.52 3915 1
103 134 0.56 3916 1
103 135 -0.26 3917 1
103 136 0.44 3918 1
103 137 -0.72 3919 1
104 138 0.14 3920 1
104 139 0.14 3921 1
104 140 0.62 3922 1
104 141 0.1 3923 1
104 142 0.64 3924 1
104 143 0.0600000000000001 3925 1
104 144 0.16 3926 1
104 145 -0.3 3927 1
104 146 0.5 3928 1
104 147 -0.42 3929 1
104 148 -0.12 3930 1
104 149 0.38 3931 1
104 150 -0.46 3932 1
104 151 0.96 3933 1
104 152 -0.04 3934 1
104 153 0.42 3935 1
104 154 -0.78 3936 1
104 155 0.16 3937 1
104 156 0.42 3938 1
104 157 0.96 3939 1
104 158 0.4 3940 1
104 159 0.52 3941 1
104 160 -0.92 3942 1
104 161 0.64 3943 1
104 162 0.66 3944 1
104 163 -0.22 3945 1
104 164 0.28 3946 1
104 165 0.34 3947 1
104 166 -0.3 3948 1
104 167 0.48 3949 1
104 168 -0.84 3950 1
104 169 0.74 3951 1
105 138 0.22 3952 1
105 139 0.62 3953 1
105 140 -0.44 3954 1
105 141 0.18 3955 1
105 142 -0.76 3956 1
105 143 -0.3 3957 1
105 144 -0.12 3958 1
105 145 -0.5 3959 1
105 146 -0.58 3960 1
105 147 0.4 3961 1
105 148 0.58 3962 1
105 149 -0.02 3963 1
105 150 -0.7 3964 1
105 151 0.48 3965 1
105 152 0.16 3966 1
105 153 -0.1 3967 1
105 154 -0.38 3968 1
105 155 -0.22 3969 1
105 156 0.32 3970 1
105 157 0.36 3971 1
105 158 -0.32 3972 1
105 159 0.0 3973 1
105 160 0.0800000000000001 3974 1
105 161 0.04 3975 1
105 162 -0.12 3976 1
105 163 0.66 3977 1
105 164 -0.6 3978 1
105 165 0.04 3979 1
105 166 0.02 3980 1
105 167 -0.52 3981 1
105 168 0.0800000000000001 3982 1
105 169 0.96 3983 1
106 138 -0.58 3984 1
106 139 -0.76 3985 1
106 140 0.0800000000000001 3986 1
106 141 -0.86 3987 1
106 142 -0.8 3988 1
106 143 0.22 3989 1
106 144 0.88 3990 1
106 145 0.8 3991 1
106 146 0.28 3992 1
106 147 0.4 3993 1
106 148 0.62 3994 1
106 149 0.52 3995 1
106 150 -0.2 3996 1
106 151 -0.86 3997 1
106 152 -0.32 3998 1
106 153 -0.02 3999 1
106 154 0.74 4000 1
106 155 -1.0 4001 1
106 156 0.54 4002 1
106 157 -0.88 4003 1
106 158 -0.58 4004 1
106 159 -0.94 4005 1
106 160 0.12 4006 1
106 161 -0.0600000000000001 4007 1
106 162 0.26 4008 1
106 163 -0.4 4009 1
106 164 -0.24 4010 1
106 165 -0.28 4011 1
106 166 -0.44 4012 1
106 167 0.64 4013 1
106 168 0.0600000000000001 4014 1
106 169 -0.36 4015 1
107 138 0.56 4016 1
107 139 0.98 4017 1
107 140 0.76 4018 1
107 141 0.24 4019 1
107 142 -0.8 4020 1
107 143 -0.64 4021 1
107 144 0.26 4022 1
107 145 -0.94 4023 1
107 146 0.0 4024 1
107 147 0.48 4025 1
107 148 0.36 4026 1
107 149 0.5 4027 1
107 150 -0.66 4028 1
107 151 0.38 4029 1
107 152 0.46 4030 1
107 153 0.2 4031 1
107 154 -0.36 4032 1
107 155 0.0600000000000001 4033 1
107 156 -0.42 4034 1
107 157 0.0600000000000001 4035 1
107 158 -0.72 4036 1
107 159 -0.68 4037 1
107 160 0.02 4038 1
107 161 0.12 4039 1
107 162 0.54 4040 1
107 163 0.14 4041 1
107 164 -0.0600000000000001 4042 1
107 165 -0.68 4043 1
107 166 0.2 4044 1
107 167 0.22 4045 1
107 168 -0.94 4046 1
107 169 0.1 4047 1
108 138 0.78 4048 1
108 139 -0.56 4049 1
108 140 0.92 4050 1
108 141 0.96 4051 1
108 142 0.82 4052 1
108 143 0.74 4053 1
108 144 -0.98 4054 1
108 145 -0.0600000000000001 4055 1
108 146 0.3 4056 1
108 147 -0.42 4057 1
108 148 0.44 4058 1
108 149 0.98 4059 1
108 150 0.86 4060 1
108 151 -0.3 4061 1
108 152 0.64 4062 1
108 153 0.26 4063 1
108 154 0.16 4064 1
108 155 -0.76 4065 1
108 156 -0.72 4066 1
108 157 0.28 4067 1
108 158 -0.26 4068 1
108 159 0.6 4069 1
108 160 0.1 4070 1
108 161 -0.8 4071 1
108 162 0.28 4072 1
108 163 0.84 4073 1
108 164 0.62 4074 1
108 165 -0.48 4075 1
108 166 -0.4 4076 1
108 167 0.92 4077 1
108 168 0.28 4078 1
108 169 0.0800000000000001 4079 1
109 138 -0.18 4080 1
109 139 -0.44 4081 1
109 140 -0.02 4082 1
109 141 0.52 4083 1
109 142 0.0800000000000001 4084 1
109 143 -0.44 4085 1
109 144 0.94 4086 1
109 145 0.38 4087 1
109 146 -0.96 4088 1
109 147 0.84 4089 1
109 148 0.48 4090 1
109 149 0.3 4091 1
109 150 0.36 4092 1
109 151 -0.48 4093 1
109 152 -0.16 4094 1
109 153 -0.12 4095 1
109 154 0.48 4096 1
109 155 -0.58 4097 1
109 156 -0.26 4098 1
109 157 0.48 4099 1
109 158 0.6 4100 1
109 159 0.34 4101 1
109 160 0.48 4102 1
109 161 -0.24 4103 1
109 162 -0.04 4104 1
109 163 -0.68 4105 1
109 164 -0.9 4106 1
109 165 -0.04 4107 1
109 166 -0.74 4108 1
109 167 -0.6 4109 1
109 168 -0.54 4110 1
109 169 -0.64 4111 1
110 138 0.64 4112 1
110 139 -0.88 4113 1
110 140 0.68 4114 1
110 141 0.0800000000000001 4115 1
110 142 0.44 4116 1
110 143 -0.16 4117 1
110 144 0.6 4118 1
110 145 0.34 4119 1
110 146 0.64 4120 1
110 147 0.32 4121 1
110 148 -0.14 4122 1
110 149 0.76 4123 1
110 150 -0.82 4124 1
110 151 -0.4 4125 1
110 152 -0.16 4126 1
110 153 -0.5 4127 1
110 154 0.64 4128 1
110 155 -0.78 4129 1
110 156 0.72 4130 1
110 157 -0.72 4131 1
110 158 -0.32 4132 1
110 159 -0.96 4133 1
110 160 0.58 4134 1
110 161 0.56 4135 1
110 162 0.38 4136 1
110 163 -0.72 4137 1
110 164 0.66 4138 1
110 165 -0.74 4139 1
110 166 -0.66 4140 1
110 167 -0.1 4141 1
110 168 0.1 4142 1
110 169 -0.5 4143 1
111 138 0.44 4144 1
111 139 0.44 4145 1
111 140 -0.58 4146 1
111 141 0.98 4147 1
111 142 -0.86 4148 1
111 143 -0.6 4149 1
111 144 -0.64 4150 1
111 145 0.12 4151 1
111 146 0.02 4152 1
111 147 -0.44 4153 1
111 148 0.1 4154 1
111 149 -0.28 4155 1
111 150 -0.42 4156 1
111 151 0.74 4157 1
111 152 -0.08 4158 1
111 153 -0.08 4159 1
111 154 -0.58 4160 1
111 155 0.14 4161 1
111 156 -0.2 4162 1
111 157 0.36 4163 1
111 158 -0.82 4164 1
111 159 -0.2 4165 1
111 160 -0.78 4166 1
111 161 -0.38 4167 1
111 162 0.12 4168 1
111 163 0.72 4169 1
111 164 0.66 4170 1
111 165 0.04 4171 1
111 166 -0.4 4172 1
111 167 -0.56 4173 1
111 168 0.44 4174 1
111 169 -0.02 4175 1
112 138 0.54 4176 1
